Marca,Modelo,Operador,Tipo de red,Intensidad,Tasa de bajada,Tasa de subida,Tasa de perdida, RTTAvg, RTTmin,RTTmax, Jitter
        Lg,        G3,AME,   EDGE,-69,218.13,143.51,16.152761,1268,747,1401,7
  Motorola,      Defy,MOV,   GPRS,-121,28.8,22.18,38.18182,1055,9,1400,1039
   Samsung,        S4,AME,       ,0,0,0,0,0,0,0,0
     Apple,        5S,AME,   UMTS,-71,1189.35,423.03,11.00511,232,6,275,288
   Samsung,        S4,AME,   EDGE,-85,191.54,124.98,29.968922,1332,749,1400,4
   Samsung,       Ace,AME,   HSPA,-88,2663.75,1641.64,19.746563,219,130,245,5
        Lg,     Lucid,AME,       ,0,0,0,0,0,0,0,0
   Samsung,        S4,AME,   EDGE,-136,33.73,22.75,26.740185,1322,655,1398,1036
   Samsung,        S3,AME,   EDGE,-60,220.45,143.87,5.34728,1173,650,1398,1041
      Otro, Brigadier,MOV,   HSPA,-114,1495.5,920.79,8.855295,218,11,243,247
        Lg, Intuition,AME,   UMTS,-50,1192.94,424.33,27.618515,220,6,276,289
  Motorola,  Droid HD,AME,   EDGE,-105,126.89,84.99,36.540054,1396,1393,1400,5
     Apple,6,AME,   HSPA,-108,1765.01,1086.36,8.573828,184,8,242,249
  Motorola,    Moto M,AME,   HSPA,-96,2307.29,1414.9,7.35963,193,8,243,256
        Lg, Intuition,MOV,   GPRS,-103,49.74,36.84,4.088441,1323,654,1401,1038
   Samsung,        S4,AME,   CDMA,-95,861.81,308.7,7.214892,236,146,276,6
  Motorola,     XT919,AME,       ,0,0,0,0,0,0,0,0
     Apple,        5S,NXT,   iDen,-107,23.17,8.22,30.074936,1420,8,1775,1320
      Otro, Brigadier,MOV,   EDGE,-61,217.3,143.58,14.095822,1174,654,1399,1038
     Apple,4,MOV,   GPRS,-85,69.92,54.16,25.024887,1323,655,1400,1036
     Apple,6,IUS,   GPRS,-120,30.44,23.18,41.073078,1258,7,1400,1041
   Samsung,        S4,AME,   CDMA,-95,861.01,306.11,38.18182,247,6,277,292
   Samsung,       Ace,AME,   UMTS,-81,1092.44,387.5,3.18392,222,9,275,283
      Sony,        Z3,AME,   EDGE,-76,184.24,141.81,2.470197,1193,5,1400,1045
   Samsung,        S4,AME,   GPRS,-96,54.69,44.44,40.386459,1119,11,1398,1038
      Otro, Brigadier,IUS,   CDMA,-86,1010.18,360.4,2.564738,237,148,277,5
   Samsung,       Ace,AME,   UMTS,-99,795.99,284.58,36.239716,261,149,276,7
     Apple,4,MOV,   EDGE,-62,218.91,144.55,0,1258,11,1399,1039
  Motorola,     XT919,AME,   CDMA,-92,910.73,324.56,4.060813,249,147,277,7
      Otro, Brigadier,AME,   GPRS,-90,64.42,47.61,7.177749,1268,749,1400,4
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
  Motorola,  Droid HD,AME,   HSPA,-84,2841.91,1751.47,0,195,10,244,256
      Otro,     OneM8,AME,   HSPA,-83,2894.69,1780.04,37.605427,208,10,244,248
      Sony,        Z3,AME,   HSPA,-102,1729.27,1252.67,17.919298,195,5,244,253
    Huawei,       H3C,AME,   GPRS,-90,63.67,46.37,35.213741,1194,8,1400,1041
   Samsung,      Note,AME,   EDGE,-102,135.67,89.21,14.413015,1322,653,1400,1042
        Lg,     Lucid,AME,   CDMA,-91,924.12,330.03,6.531229,261,149,275,6
  Motorola,     XT919,AME,       ,0,0,0,0,0,0,0,0
      Sony,        T3,MOV,   HSPA,-54,3251.3,2000.98,0,229,117,246,248
    Huawei,       H3C,MOV,   EDGE,-135,36.76,23.95,22.031549,1128,11,1400,1033
    Huawei,      Y530,IUS,   EDGE,-86,184.25,124.55,24.488415,1268,751,1401,7
  Motorola,     OneM8,NXT,   iDen,-113,16.85,7.16,28.96578,1514,13,1774,1317
  Motorola,      Defy,MOV,   GPRS,-133,16.02,11.43,15.866913,1193,8,1400,1039
  Motorola,     XT919,AME,   HSPA,-116,1404.49,863.95,34.967377,207,8,245,249
   Samsung,      Note,AME,    LTE,-96,7373.39,5602.38,23.081455,101,7,155,159
  Motorola,  Droid HD,MOV,   EDGE,-98,148.29,97.66,38.18182,1267,747,1399,7
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
     Apple,        5S,NXT,   UMTS,-79,1125.78,398.78,35.531464,261,151,275,6
   Samsung,        S4,AME,  EV-DO,-135,201.75,71.75,42.371086,233,9,279,288
      Otro,Lumia Icon,MOV,   UMTS,-97,827.65,294.91,38.18182,197,8,276,285
   Samsung,      Note,IUS,   GPRS,-108,44.14,33.35,3.248916,1174,652,1401,1041
      Otro, Brigadier,AME,   CDMA,-83,1059.23,377.86,8.977831,235,10,276,279
   Samsung,       Ace,AME,   EDGE,-64,221.99,144.92,33.777481,1268,751,1399,5
   Samsung,       Ace,AME,   UMTS,-74,1190.61,424.44,21.322851,246,9,275,280
      Otro,        N9,IUS,   EDGE,-69,217.15,146.56,33.696327,1248,650,1401,1044
   Samsung,        S3,MOV,  HSPA+,-83,4669.79,3335.98,19.128239,156,11,185,185
      Sony,        T3,MOV,   EDGE,-108,117.84,79.02,31.776615,1100,652,1400,1041
   Samsung,      Note,AME,       ,0,0,0,0,0,0,0,0
  Motorola,     OneM8,NXT,   iDen,-73,39.58,13.45,36.899601,1514,7,1776,1323
        Lg,        G3,MOV,   UMTS,-58,1193.87,424.5,28.571573,244,133,275,277
   Samsung,        S4,AME,   CDMA,-116,515.8,184.21,38.18182,261,150,274,6
     Apple,        5S,NXT,   iDen,-92,28.96,8.57,6.041204,1338,5,1775,1325
   Samsung,      Note,AME,  HSPA+,-83,4670.26,3334.91,38.18182,174,103,184,4
  Motorola,      Defy,AME,  HSPA+,-110,2705.28,1932.3,38.18182,165,14,185,181
     Apple,        5S,AME,   CDMA,-88,973.63,347.77,39.959755,236,147,276,6
        Lg,     Lucid,AME,   HSPA,-66,3251.1,1999.42,0.904723,185,8,245,252
      Sony,        SP,IUS,   EDGE,-98,148.27,97.38,3.424298,961,10,1398,1042
   Samsung,       Ace,AME,   EDGE,-58,216.71,145.82,36.06966,1138,746,1400,9
    Huawei,    Ascend,IUS,       ,0,0,0,0,0,0,0,0
      Otro,Lumia Icon,AME,   UMTS,-93,896.88,320.23,38.18182,235,10,277,281
     Apple,6,AME,   UMTS,-50,1191.54,425.71,5.281649,219,9,276,284
   Samsung,        S4,IUS,   HSPA,-87,2710.1,1666.54,38.18182,194,6,244,252
   Samsung,        S3,AME,   UMTS,-77,1160.19,412.99,11.639094,230,128,275,287
  Motorola,     XT919,AME,   GPRS,-100,51.47,38.2,26.847569,1184,6,1400,1042
      Sony,        Z1,MOV,   HSPA,-122,1135.14,697.64,40.846203,205,12,244,243
   Samsung,      Note,AME,   GPRS,-134,14.66,10.64,14.979453,1322,653,1401,1039
   Samsung,        S4,AME,    LTE,-51,10399.53,7900.8,25.220343,139,83,155,4
  Motorola,  Droid HD,AME,   UMTS,-97,829.45,297.32,34.033455,219,7,277,286
     Apple,        5C,MOV,   GPRS,-60,80.72,61.24,16.26049,1184,12,1400,1040
   Samsung,       Ace,AME,       ,0,0,0,0,0,0,0,0
   Samsung,        S3,AME,   EDGE,-51,217.98,141.51,14.141512,1193,6,1399,1041
   Samsung,        S3,AME,   GPRS,-78,78.25,58.28,36.544228,1055,12,1399,1036
  Motorola,      Defy,AME,   HSPA,-98,2211.22,1363.59,41.625717,229,130,244,5
   Samsung,      Note,AME,   EDGE,-57,217.47,147.22,31.691551,1119,9,1399,1042
      Otro,Lumia Icon,MOV,   EDGE,-128,58.24,38.67,38.18182,1268,752,1399,6
  Motorola,      Defy,AME,   HSPA,-59,3250.02,1998.25,18.726624,195,11,243,251
     Apple,4,MOV,       ,0,0,0,0,0,0,0,0
   Samsung,        S4,AME,   CDMA,-60,1190.81,425.08,13.978655,273,270,277,5
  Motorola,     XT919,AME,   GPRS,-134,15.09,11.3,18.837959,1256,7,1399,1040
      Sony,        T3,MOV,   GPRS,-139,9.47,6.9,36.960014,1333,753,1400,6
   Samsung,        S4,AME,   UMTS,-137,168.82,59.89,38.18182,250,151,277,7
   Samsung,        S4,AME,   HSPA,-101,2082.04,1280.55,2.698662,183,9,244,250
   Samsung,      Note,MOV,   GPRS,-88,62.37,50.08,43.736858,1268,748,1400,7
   Samsung,       Ace,AME,   HSPA,-65,3250.73,1997.86,26.167921,206,13,244,244
   Samsung,       Ace,AME,   UMTS,-52,1192.27,424.18,24.852962,193,10,277,284
   Samsung,        S3,AME,   UMTS,-54,1190.5,426.61,43.261761,274,271,277,6
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
  Motorola,    Moto M,AME,   HSPA,-72,3250.76,2001.63,38.18182,216,115,244,252
     Apple,        5S,AME,   HSPA,-89,2619.55,1614.11,9.741003,195,7,245,249
      Otro, Brigadier,AME,   CDMA,-104,713.45,255.43,38.18182,232,132,277,283
   Samsung,        S3,AME,   EDGE,-108,117.67,79.6,22.209909,1183,11,1399,1036
      Otro, Brigadier,AME,   GPRS,-121,28.35,20.69,14.534319,1055,10,1400,1040
  Motorola,      Defy,AME,   UMTS,-97,829.94,292.25,38.18182,185,12,275,277
   Samsung,      Note,AME,   CDMA,-77,1159.46,411.31,2.73547,235,9,276,281
        Lg,        G3,AME,   EDGE,-84,192.05,128.68,24.839283,1248,653,1399,1042
     Apple,        5C,AME,   HSPA,-72,3249.07,1998.33,15.694217,162,11,244,253
    Huawei,    Ascend,IUS,       ,0,0,0,0,0,0,0,0
   Samsung,        S4,AME,   EDGE,-108,118.54,79.12,38.18182,1258,9,1399,1038
   Samsung,       Ace,AME,   EDGE,-60,217.49,146.76,0,1183,10,1399,1043
      Sony,        Z3,IUS,   EDGE,-118,74.31,59.02,45.818184,1173,651,1399,1040
   Samsung,       Ace,AME,   HSPA,-69,3251.27,1997.72,23.141376,217,8,244,253
  Motorola,      Defy,MOV,   EDGE,-96,153.9,101.31,21.455584,1269,750,1401,5
     Apple,        5C,AME,   HSPA,-123,1089.32,669.77,17.38656,180,6,242,252
  Motorola,    Moto M,AME,   GPRS,-80,73.25,57.92,1.084673,1333,751,1401,8
      Otro, Brigadier,MOV,  EV-DO,-95,863.72,305.55,13.001672,234,12,278,287
     Apple,6,MOV,   GPRS,-109,42,30.27,20.630779,1184,7,1401,1043
      Otro, Brigadier,AME,       ,0,0,0,0,0,0,0,0
   Samsung,       Ace,AME,   CDMA,-119,465.67,168.14,37.912376,236,147,277,5
      Otro,        N9,AME,   CDMA,-110,615.66,219.81,34.268028,235,8,277,282
   Samsung,        S4,AME,   HSPA,-137,459.87,282.88,38.18182,208,127,244,12
     Apple,        5S,AME,  HSPA+,-129,1324.31,945.95,38.18182,165,102,184,2
   Samsung,        S3,AME,   CDMA,-118,481.86,172.15,6.946094,272,269,277,6
   Samsung,       Ace,AME,   GPRS,-122,29.1,20.82,26.413836,1183,8,1400,1039
    Lenovo,     VibeX,AME,   UMTS,-114,546.8,197.09,28.41428,232,7,277,285
     Apple,        5C,MOV,   EDGE,-84,191.35,129.57,41.141247,1065,11,1399,1038
      Sony,        Z1,MOV,  HSPA+,-126,1543.76,1102.01,22.463999,163,87,184,186
   Samsung,       Ace,AME,  EV-DO,-102,745.6,265.69,38.18182,262,150,276,8
      Otro,Lumia Icon,IUS,  HSPA+,-60,5249.94,3747.47,36.25399,155,89,187,184
      Sony,        SP,IUS,   HSPA,-80,3024.62,1858.04,10.227844,218,9,245,254
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
     Apple,4,MOV,   EDGE,-67,219.68,143.82,28.371536,1203,749,1400,4
   Samsung,      Note,MOV,   EDGE,-93,163.69,108.66,32.811611,1035,8,1399,1041
        Lg, Intuition,MOV,  EV-DO,-77,1158.32,407.66,0.58337,247,9,276,287
     Apple,        5C,AME,  HSPA+,-62,5251.46,3749.97,15.443024,147,7,184,188
        Lg,   GPro L9,AME,   HSPA,-72,3250.08,2000.92,41.592144,230,115,245,252
     Apple,6,AME,   CDMA,-77,1158.11,415.01,33.225372,260,131,276,286
      Sony,        SP,AME,   CDMA,-65,1192.45,426.12,0,259,134,275,277
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
      Otro,     OneM8,MOV,   GPRS,-113,39.29,26.87,38.18182,1257,9,1401,1040
    Huawei,       H3C,MOV,   HSPA,-135,550.31,338.76,37.670559,196,10,243,246
  Motorola,      Defy,MOV,   GPRS,-69,78.82,59.44,34.551834,1257,8,1400,1042
     Apple,6,AME,   CDMA,-105,697.42,247.27,37.033516,205,9,277,283
   Samsung,        S3,AME,   HSPA,-84,2845.85,1752.19,20.528048,207,13,244,243
     Apple,6,AME,   GPRS,-105,46.7,36.58,8.783091,1194,7,1400,1041
        Lg,     Lucid,MOV,   GPRS,-92,62.9,45.54,12.405793,1323,656,1400,1036
      Otro,Lumia Icon,MOV,   EDGE,-139,24.51,16.47,37.120609,1258,10,1397,1038
   Samsung,       Ace,MOV,   UMTS,-55,1188.71,423.74,5.168128,235,10,277,280
   Samsung,      Note,AME,   UMTS,-102,744.97,267.07,39.452488,232,8,275,283
      Otro,     OneM8,MOV,   GPRS,-51,80.11,60.04,35.829517,1322,656,1398,1033
    Lenovo,      S820,AME,       ,0,0,0,0,0,0,0,0
      Sony,        Z1,MOV,  HSPA+,-103,3213.11,2296.74,38.18182,156,9,186,185
    Lenovo,      K900,AME,   EDGE,-110,112.39,74.5,32.231766,1332,750,1400,6
   Samsung,      Note,AME,   CDMA,-94,875.1,313.31,12.186638,222,5,277,290
     Apple,        5S,NXT,   UMTS,-80,1111.58,393.16,24.804522,232,132,276,283
    Huawei,      G730,AME,   CDMA,-68,1193.5,425.92,10.971911,220,7,275,286
   Samsung,        S3,AME,   UMTS,-63,1192.44,427.43,3.627598,222,6,276,289
     Apple,        5S,MOV,   UMTS,-118,481.44,170.72,30.24194,259,129,276,289
     Apple,        5S,AME,       ,0,0,0,0,0,0,0,0
      Otro,        N9,AME,   CDMA,-139,135.51,47.97,33.217697,219,8,277,285
  Motorola,     XT919,IUS,   EDGE,-104,131.51,87.41,23.168758,1099,651,1400,1043
  Motorola,Lumia Icon,NXT,  EV-DO,-88,978.03,346.45,38.18182,259,132,277,282
   Samsung,        S3,AME,   EDGE,-106,122.09,82.89,3.303388,1260,12,1400,1040
        Lg, Intuition,IUS,   UMTS,-71,1193.44,428.87,0,244,130,275,280
     Apple,4,MOV,   UMTS,-137,168.94,60.1,33.69146,259,132,276,280
  Motorola,  Droid HD,AME,   GPRS,-54,82.69,60.02,7.44533,1258,9,1398,1040
      Sony,        Z3,MOV,   GPRS,-109,35.87,31.37,20.220932,1174,653,1401,1038
      Otro, Brigadier,AME,       ,0,0,0,0,0,0,0,0
        Lg,     Lucid,AME,   UMTS,-81,1095.31,392.74,33.265648,221,5,276,290
     Apple,        5C,MOV,   EDGE,-134,39.25,26.41,38.18182,982,7,1400,1041
        Lg,   GPro L9,MOV,   UMTS,-88,978.6,348.65,18.553392,233,6,276,289
     Apple,6,MOV,   HSPA,-76,3205.41,1973.16,22.671394,229,113,245,256
        Lg,        G3,AME,   GPRS,-133,16.06,12.28,23.993019,1321,655,1399,1036
   Samsung,       Ace,AME,   CDMA,-126,350.94,124.78,43.879414,261,148,277,5
     Apple,        5S,NXT,   iDen,-68,33.44,8.19,12.526066,1502,10,1774,1324
        Lg,   GPro L9,MOV,   HSPA,-61,3249.96,2004.52,12.920418,229,118,246,247
      Sony,        T3,AME,   CDMA,-96,846.05,301.65,12.968173,259,132,277,283
        Lg,        G3,AME,       ,0,0,0,0,0,0,0,0
  Motorola,    Moto M,AME,   UMTS,-106,681.5,241.39,38.18182,246,9,276,287
        Lg,     Lucid,MOV,   HSPA,-84,2844.83,1749.56,28.037012,229,114,244,247
      Otro, Brigadier,MOV,   GPRS,-104,48.48,37.96,6.816736,1257,11,1399,1037
   Samsung,        S4,AME,  EV-DO,-68,1195.89,423.88,11.921023,217,130,276,285
    Lenovo,      S820,IUS,   GPRS,-51,75.19,61.2,10.360283,1267,748,1400,9
      Otro,     OneM8,AME,   UMTS,-61,1192.72,425.22,2.552441,247,10,276,285
     Apple,        5C,AME,   EDGE,-53,219.2,145.94,11.303975,1258,10,1401,1039
   Samsung,        S3,AME,   GPRS,-52,80.47,60.71,29.713102,1267,748,1399,6
      Sony,        SP,MOV,   EDGE,-87,179.22,121.69,0.632327,1194,7,1400,1043
  Motorola,     OneM8,NXT,   iDen,-89,28.14,10.54,39.877964,1596,8,1776,1324
  Motorola,  Droid HD,AME,   CDMA,-68,1189.09,421.53,40.071629,207,10,276,283
   Samsung,        S4,AME,   CDMA,-65,1191.94,429.02,32.32692,221,10,276,281
   Samsung,      Note,AME,       ,0,0,0,0,0,0,0,0
    Huawei,      G730,IUS,   EDGE,-101,138.72,90.7,11.337584,1184,10,1399,1040
   Samsung,      Note,AME,   HSPA,-57,3248.93,2001.68,15.072921,207,10,245,248
  Motorola,  Droid HD,AME,   UMTS,-76,1177.76,421.03,12.000933,247,10,277,285
   Samsung,        S4,AME,   EDGE,-77,212.33,140.09,9.575417,1128,9,1399,1039
   Samsung,        S4,AME,   UMTS,-91,928.52,331.38,11.415063,246,133,277,281
      Otro,        N9,MOV,   HSPA,-92,2485.42,1530.63,8.826058,228,114,243,253
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
   Samsung,        S4,AME,   UMTS,-69,1191.22,427.99,25.441221,231,131,276,283
        Lg,   GPro L9,IUS,   GPRS,-60,81.95,54.64,25.882462,1055,9,1399,1038
   Samsung,      Note,AME,   GPRS,-61,79.8,58.5,40.697052,1194,11,1401,1036
      Otro,     OneM8,MOV,   EDGE,-118,87.51,58.99,37.984417,1129,6,1401,1044
      Otro, Brigadier,AME,   HSPA,-97,2258.06,1389.71,0.487703,204,116,245,247
      Sony,        T3,AME,   GPRS,-87,66.43,48.75,43.002972,1194,10,1401,1038
   Samsung,      Note,AME,   EDGE,-76,213.51,142.77,6.562306,1322,649,1400,1043
      Otro,Lumia Icon,AME,   CDMA,-80,1109.75,395.7,13.284116,235,12,276,278
    Lenovo,      S820,AME,   HSPA,-109,1719.44,1058.15,38.18182,216,116,244,248
     Apple,6,AME,       ,0,0,0,0,0,0,0,0
   Samsung,       Ace,AME,  HSPA+,-75,5251.14,3749.16,41.248142,146,11,185,178
  Motorola,  Droid HD,AME,   CDMA,-70,1190.35,425.71,20.289389,248,15,276,278
      Sony,        SP,MOV,   HSPA,-121,1180,726.91,32.195969,197,10,244,247
   Samsung,       Ace,AME,   CDMA,-105,696.35,248.96,13.200993,233,9,277,289
      Otro,Lumia Icon,MOV,  HSPA+,-97,3649.87,2606.73,33.529789,155,5,184,191
   Samsung,      Note,AME,   GPRS,-91,61.36,44.68,38.18182,1258,10,1399,1038
   Samsung,      Note,IUS,   HSPA,-120,1224.77,754.35,33.695858,186,6,245,253
     Apple,        5S,AME,   CDMA,-85,1027.34,366.67,0,261,149,275,4
      Otro,        N9,IUS,   HSPA,-52,3249.29,1999.8,0,197,11,245,244
     Apple,4,MOV,       ,0,0,0,0,0,0,0,0
     Apple,        5C,AME,   UMTS,-63,1191.07,425.34,17.106812,220,12,276,281
      Sony,        T3,MOV,  HSPA+,-108,2851.99,2037.01,28.473671,137,10,186,189
      Sony,        Z1,MOV,   EDGE,-93,164.85,106.61,8.674184,1331,748,1398,5
      Otro,Lumia Icon,MOV,  EV-DO,-60,1195.65,426.03,14.952597,247,6,277,290
      Otro,        N9,AME,  EV-DO,-54,1192.38,426.49,2.665642,218,9,276,285
   Samsung,      Note,MOV,   UMTS,-88,978.41,348.98,38.18182,261,150,276,5
      Sony,        T3,MOV,   UMTS,-66,1191.69,424.38,8.374109,259,131,276,282
   Samsung,        S3,AME,   EDGE,-94,159.86,107.25,38.18182,1258,10,1400,1040
      Otro,Lumia Icon,AME,   HSPA,-87,2708.09,1667.85,32.691589,218,14,243,245
      Otro,        N9,AME,   EDGE,-60,217.73,143.94,4.478567,1193,5,1399,1043
        Lg,     Lucid,MOV,       ,0,0,0,0,0,0,0,0
   Samsung,        S3,AME,   GPRS,-54,83.22,59.02,1.95896,1193,11,1399,1038
        Lg,        G3,IUS,   CDMA,-67,1193.06,425.04,34.763554,205,11,276,286
        Lg,        G3,AME,   EDGE,-117,91.14,60.17,42.472847,1193,8,1399,1040
   Samsung,        S3,AME,   HSPA,-112,1584.56,975.36,17.688898,229,117,244,249
     Apple,        5S,MOV,   EDGE,-96,154.98,102.27,19.191298,1322,651,1400,1043
  Motorola, Brigadier,NXT,   GPRS,-107,45.26,30.93,3.816747,1332,752,1403,6
      Sony,        Z1,MOV,   HSPA,-110,1674.41,1030.27,26.52412,195,8,245,254
   Samsung,       Ace,AME,   EDGE,-96,152.61,103.41,12.284097,1045,5,1400,1043
  Motorola,     XT919,AME,   GPRS,-85,69.2,51.01,7.463104,1045,9,1399,1038
   Samsung,      Note,AME,       ,0,0,0,0,0,0,0,0
    Lenovo,      K900,AME,  HSPA+,-131,1179.32,842.28,38.18182,174,103,184,4
     Apple,4,AME,   UMTS,-121,432.44,154.18,38.18182,273,270,276,5
   Samsung,        S4,AME,   HSPA,-110,1674.32,1030.6,32.126514,193,10,244,255
      Sony,        T3,AME,   UMTS,-60,1192.84,424.99,30.941261,222,9,276,282
   Samsung,        S3,AME,   EDGE,-95,156.64,105.04,42.777897,1193,8,1401,1040
        Lg, Intuition,IUS,   HSPA,-96,2307.69,1419.84,38.18182,216,115,243,250
      Otro,     OneM8,AME,   CDMA,-137,168.75,60.2,22.836729,211,12,275,278
     Apple,        5C,MOV,   HSPA,-55,3250.67,2001.95,0.79806,174,11,242,244
      Otro,Lumia Icon,MOV,   EDGE,-96,153.69,104.55,16.008841,1258,9,1403,1042
  Motorola,     XT919,AME,   UMTS,-78,1143.17,406.7,35.518696,219,7,277,285
    Huawei,       H3C,MOV,  EV-DO,-138,152.41,54.45,38.18182,208,9,276,281
      Sony,        T3,AME,   GPRS,-98,53.47,39.28,6.813207,1045,5,1401,1044
      Sony,        Z1,AME,       ,0,0,0,0,0,0,0,0
   Samsung,        S3,AME,   CDMA,-64,1191.98,423.46,0,245,130,276,287
    Huawei,      Y530,MOV,   EDGE,-133,43.08,28.76,9.767247,1333,752,1401,6
     Apple,4,MOV,   GPRS,-109,43.56,33.89,38.18182,1322,652,1402,1040
      Sony,        Z3,MOV,   EDGE,-72,184.42,142.99,3.048297,1119,10,1400,1036
   Samsung,        S4,AME,   EDGE,-67,220.1,143.33,17.175842,1074,749,1400,6
        Lg,     Lucid,MOV,       ,0,0,0,0,0,0,0,0
     Apple,6,AME,    LTE,-73,10401.6,7898.63,28.471022,109,9,155,157
   Samsung,        S4,AME,  EV-DO,-77,1157.91,416.59,39.776089,261,151,279,5
     Apple,        5C,AME,  EV-DO,-102,747.38,266.62,7.765448,247,13,276,278
     Apple,        5C,NXT,   iDen,-117,16.22,3.66,36.969013,1350,8,1775,1320
     Apple,        5S,AME,   HSPA,-88,2664.28,1642.18,25.672621,240,236,243,7
   Samsung,      Note,AME,   GPRS,-111,39.26,27.81,21.193302,1248,652,1401,1038
    Huawei,      Y530,IUS,   HSPA,-96,2304.19,1415.79,28.008448,197,9,244,247
        Lg,   GPro L9,MOV,   UMTS,-53,1188.76,423.71,22.032598,273,270,277,6
     Apple,4,MOV,   GPRS,-104,49.78,35.61,1.353504,1193,12,1400,1039
    Huawei,       H3C,AME,   CDMA,-61,1191.72,421.78,0,235,12,275,284
      Sony,        SP,AME,    LTE,-77,10112.73,7680.69,8.429064,118,7,155,155
      Sony,        SP,IUS,   GPRS,-52,84.23,64.11,18.70528,1193,9,1399,1041
      Otro,        N9,AME,       ,0,0,0,0,0,0,0,0
      Otro,Lumia Icon,MOV,  HSPA+,-75,5247.77,3751.73,18.89201,172,87,183,186
        Lg,   GPro L9,MOV,   EDGE,-82,200.69,129.95,1.746165,1194,12,1399,1040
   Samsung,        S3,AME,   GPRS,-72,80.41,61.99,38.18182,1184,8,1401,1039
      Otro,     OneM8,MOV,   GPRS,-132,16.7,13.12,41.963924,1247,650,1399,1043
     Apple,6,AME,   UMTS,-95,860.14,307.32,23.355701,247,13,276,282
      Otro,Lumia Icon,AME,   UMTS,-50,1192.75,426.44,27.708715,222,8,278,284
     Apple,4,AME,  HSPA+,-103,3213.13,2296.99,12.177973,148,8,183,186
  Motorola,     XT919,AME,   UMTS,-74,1196.49,426.09,19.704069,207,11,275,278
     Apple,        5C,NXT,   GPRS,-130,18.85,14.44,40.800446,1109,5,1399,1045
  Motorola,      Defy,MOV,       ,0,0,0,0,0,0,0,0
      Otro,     OneM8,AME,   CDMA,-71,1195.6,428.88,35.389519,207,7,276,286
   Samsung,      Note,AME,  EV-DO,-85,1029.07,366.91,2.303123,261,150,276,5
        Lg,     Lucid,MOV,   GPRS,-71,78.63,60.73,29.44771,1183,5,1398,1042
   Samsung,        S4,AME,   GPRS,-90,65.08,44.61,0,1397,1394,1400,6
    Huawei,      Y530,MOV,   EDGE,-57,214.12,147.91,19.124872,1323,655,1400,1039
   Samsung,       Ace,AME,   UMTS,-96,844.16,299.11,38.18182,259,129,275,286
  Motorola,    Moto M,AME,  EV-DO,-67,1191.4,423.93,2.154607,170,6,276,289
